yahooTicker,symbol,companyName,tf,entry_date,exit_date,entry_price,exit_price,entry_rr,pnl_usd,pnl_r,pnl_pct,hold_periods,win,trailingPE,forwardPE,trailingEps,forwardEps,marketCap,pe_bucket,trailing_eps_bucket,forward_eps_bucket,fund_reason,pass_F1,pass_F2,pass_F3,pass_F4,pass_F5,source
CLMT,NASDAQ:CLMT,"Calumet, Inc.",Daily,2026-04-16,2026-04-20,32.540000915527344,32.06999969482422,2.7625294334749264,-29.508929121984433,-0.29508929121984434,-1.4443798631820295,2.0,0,,98.952385,-2.16,0.42,3621835520.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
CLMT,NASDAQ:CLMT,"Calumet, Inc.",Daily,2026-05-18,2026-06-05,32.349998474121094,35.16999816894531,2.6918285015780627,177.35866710971584,1.7735866710971586,8.717155572913313,13.0,1,,98.952385,-2.16,0.42,3621835520.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
CLMT,NASDAQ:CLMT,"Calumet, Inc.",Daily,2026-06-25,2026-07-23,34.27000045776367,42.81999969482422,1.7164745189974802,327.58610105876096,3.2758610105876094,24.94893236899153,19.0,1,,98.952385,-2.16,0.42,3621835520.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
CLMT,NASDAQ:CLMT,"Calumet, Inc.",Daily,2026-07-28,2026-08-03,41.47999954223633,42.369998931884766,2.312477727867088,55.32535190911327,0.5532535190911327,2.1456108955406576,4.0,1,,98.952385,-2.16,0.42,3621835520.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
CLMT,NASDAQ:CLMT,"Calumet, Inc.",Weekly,2016-11-11,2017-02-10,4.0,3.8499999046325684,2.0,-12.396701705658284,-0.12396701705658283,-3.750002384185791,13.0,0,,98.952385,-2.16,0.42,3621835520.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
CLMT,NASDAQ:CLMT,"Calumet, Inc.",Weekly,2025-03-21,2025-04-04,12.720000267028809,9.75,4.816091076241311,-113.79308706861777,-1.1379308706861777,-23.34905821289384,2.0,0,,98.952385,-2.16,0.42,3621835520.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
CLSK,NASDAQ:CLSK,"CleanSpark, Inc.",Daily,2024-07-26,2024-07-29,17.1200008392334,16.290000915527344,2.146495248334867,-52.86621534200144,-0.5286621534200144,-4.848130157820837,1.0,0,,-13.937659,-2.01,-1.01667,3636143872.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
CLSK,NASDAQ:CLSK,"CleanSpark, Inc.",Daily,2024-12-16,2024-12-18,12.479999542236328,11.319999694824219,3.7410734029326944,-79.04635259530363,-0.7904635259530364,-9.294870913146248,2.0,0,,-13.937659,-2.01,-1.01667,3636143872.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
CLSK,NASDAQ:CLSK,"CleanSpark, Inc.",Daily,2025-05-27,2025-05-28,9.859999656677246,9.109999656677246,1.5335486773113935,-97.47128902752351,-0.9747128902752351,-7.6064911370670885,1.0,0,,-13.937659,-2.01,-1.01667,3636143872.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
CLSK,NASDAQ:CLSK,"CleanSpark, Inc.",Daily,2025-10-20,2025-10-21,20.399999618530273,18.770000457763672,1.5544794971620692,-78.93456364215747,-0.7893456364215747,-7.990192113954733,1.0,0,,-13.937659,-2.01,-1.01667,3636143872.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
CLSK,NASDAQ:CLSK,"CleanSpark, Inc.",Weekly,2021-04-30,2021-05-07,21.549999237060547,19.299999237060547,3.241953924822143,-34.64612916691058,-0.34646129166910583,-10.440835636460577,1.0,0,,-13.937659,-2.01,-1.01667,3636143872.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
CLSK,NASDAQ:CLSK,"CleanSpark, Inc.",Weekly,2023-03-24,2023-04-07,2.690000057220459,2.440000057220459,1.6227088684513082,-35.24563067295764,-0.3524563067295764,-9.293680099706824,2.0,0,,-13.937659,-2.01,-1.01667,3636143872.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
CLSK,NASDAQ:CLSK,"CleanSpark, Inc.",Weekly,2024-02-02,2024-04-05,8.279999732971191,15.600000381469727,2.8235299517501966,391.4439089021678,3.914439089021678,88.40580778463178,9.0,1,,-13.937659,-2.01,-1.01667,3636143872.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
CLSK,NASDAQ:CLSK,"CleanSpark, Inc.",Weekly,2025-09-12,2025-10-31,10.350000381469727,17.799999237060547,2.0232477870445567,455.38356888426716,4.553835688842671,71.98066261841916,7.0,1,,-13.937659,-2.01,-1.01667,3636143872.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
CLSK,NASDAQ:CLSK,"CleanSpark, Inc.",Monthly,2024-10-31,2024-12-31,10.609999656677246,9.210000038146973,2.657262281712987,-26.36545904501549,-0.26365459045015494,-13.195095794835435,2.0,0,,-13.937659,-2.01,-1.01667,3636143872.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
CLST,NASDAQ:CLST,"Catalyst Bancorp, Inc. - common stock",Daily,2025-06-05,2025-06-16,11.864999771118164,12.149999618530273,3.1395105914149775,167.24491489672107,1.6724491489672106,2.4020215163076304,7.0,1,29.928572,,0.56,,67611368.0,"(25,40]",>0,missing,OK,1,1,0,0,1,ledger
CLST,NASDAQ:CLST,"Catalyst Bancorp, Inc. - common stock",Daily,2026-04-29,2026-04-30,16.09000015258789,15.960000038146973,10.894704612759122,-68.42092054409477,-0.6842092054409477,-0.8079559553018957,1.0,0,29.928572,,0.56,,67611368.0,"(25,40]",>0,missing,OK,1,1,0,0,1,ledger
CLST,NASDAQ:CLST,"Catalyst Bancorp, Inc. - common stock",Daily,2026-07-08,2026-07-23,16.59000015258789,16.760000228881836,2.1290354336764516,54.83882876286694,0.5483882876286693,1.0247141333957541,11.0,1,29.928572,,0.56,,67611368.0,"(25,40]",>0,missing,OK,1,1,0,0,1,ledger
CLWT,NASDAQ:CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,Daily,2025-05-28,2025-06-16,1.1399999856948853,1.100000023841858,3.931068131364846,-36.568035089406564,-0.3656803508940656,-3.508768627628134,13.0,0,74.0,,0.02,,10968967.0,>40,>0,missing,OK,1,1,0,0,1,ledger
CLWT,NASDAQ:CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,Daily,2026-06-05,2026-06-26,1.2300000190734863,1.5099999904632568,1.8571413974383646,399.99965940228503,3.999996594022851,22.76422496323896,14.0,1,74.0,,0.02,,10968967.0,>40,>0,missing,OK,1,1,0,0,1,ledger
CLWT,NASDAQ:CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,Daily,2026-06-30,2026-07-07,1.7100000381469727,1.4800000190734863,2.852940980538384,-67.6470577923073,-0.6764705779230729,-13.450293213017932,4.0,0,74.0,,0.02,,10968967.0,>40,>0,missing,OK,1,1,0,0,1,ledger
CLWT,NASDAQ:CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,Weekly,2017-06-23,2017-11-17,3.3499999046325684,3.5,1.76923130532,23.076942827578947,0.23076942827578947,4.477614914555761,21.0,1,74.0,,0.02,,10968967.0,>40,>0,missing,OK,1,1,0,0,1,ledger
CLWT,NASDAQ:CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,Weekly,2018-01-05,2018-02-02,3.6500000953674316,3.25,3.560005790991629,-71.20013279526303,-0.7120013279526303,-10.958906436060385,4.0,0,74.0,,0.02,,10968967.0,>40,>0,missing,OK,1,1,0,0,1,ledger
CLWT,NASDAQ:CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,Weekly,2021-01-15,2021-02-26,3.9700000286102295,5.039999961853027,3.1445784759134017,128.9156664575477,1.289156664575477,26.952139182159417,6.0,1,74.0,,0.02,,10968967.0,>40,>0,missing,OK,1,1,0,0,1,ledger
CLWT,NASDAQ:CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,Weekly,2022-10-28,2023-03-24,1.4600000381469727,1.2100000381469727,4.020544867225927,-84.46522424160442,-0.8446522424160442,-17.12328722383454,21.0,0,74.0,,0.02,,10968967.0,>40,>0,missing,OK,1,1,0,0,1,ledger
CMCSA,NASDAQ:CMCSA,Comcast Corporation,Daily,2024-08-15,2024-08-22,37.03842544555664,36.935333251953125,1.9537043318333598,-10.185122372219583,-0.10185122372219584,-0.27833848864620997,5.0,0,7.864353,6.8825006,3.17,3.62223,88467513344.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCSA,NASDAQ:CMCSA,Comcast Corporation,Daily,2026-07-10,2026-07-14,23.56999969482422,23.190000534057617,4.354023785094751,-46.87039836998137,-0.4687039836998137,-1.6122153826334,2.0,0,7.864353,6.8825006,3.17,3.62223,88467513344.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCSA,NASDAQ:CMCSA,Comcast Corporation,Weekly,2017-07-21,2017-09-08,37.141517639160156,35.81068420410156,1.7114088092922626,-95.30196575499633,-0.9530196575499634,-3.5831423152602406,7.0,0,7.864353,6.8825006,3.17,3.62223,88467513344.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCSA,NASDAQ:CMCSA,Comcast Corporation,Weekly,2026-04-17,2026-04-24,29.6299991607666,27.559999465942383,1.5023265221753714,-96.27907265580157,-0.9627907265580158,-6.986161840885664,1.0,0,7.864353,6.8825006,3.17,3.62223,88467513344.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CME,NASDAQ:CME,CME Group Inc.,Daily,2024-09-23,2024-10-07,215.86000061035156,221.72999572753906,1.502874180606406,168.67822769824392,1.6867822769824392,2.719352867872643,10.0,1,22.275658,20.31116,11.79,12.93033,94436302848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CME,NASDAQ:CME,CME Group Inc.,Daily,2025-05-15,2025-06-03,274.0,282.30999755859375,1.507247925873234,100.3623041512021,1.0036230415120209,3.0328458243042884,12.0,1,22.275658,20.31116,11.79,12.93033,94436302848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CME,NASDAQ:CME,CME Group Inc.,Weekly,2016-10-14,2016-10-28,105.44000244140625,99.91000366210938,2.089354587364457,-235.31848581260957,-2.3531848581260957,-5.244687643449112,2.0,0,22.275658,20.31116,11.79,12.93033,94436302848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CME,NASDAQ:CME,CME Group Inc.,Weekly,2017-04-21,2017-07-14,118.7699966430664,120.56999969482422,2.316109052157389,47.21407132017813,0.4721407132017813,1.5155368381185297,12.0,1,22.275658,20.31116,11.79,12.93033,94436302848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CME,NASDAQ:CME,CME Group Inc.,Weekly,2019-11-15,2019-11-29,204.1999969482422,202.72999572753906,2.2157036104277807,-15.727117122874956,-0.15727117122874956,-0.7198830767248839,2.0,0,22.275658,20.31116,11.79,12.93033,94436302848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CME,NASDAQ:CME,CME Group Inc.,Weekly,2025-01-17,2025-04-04,232.7100067138672,254.4600067138672,2.016066029532976,268.85004724748063,2.6885004724748063,9.346396533236796,11.0,1,22.275658,20.31116,11.79,12.93033,94436302848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CME,NASDAQ:CME,CME Group Inc.,Monthly,2023-02-28,2023-05-31,185.36000061035156,178.75,3.6781013273184007,-33.965145846031184,-0.33965145846031186,-3.566033981757778,3.0,0,22.275658,20.31116,11.79,12.93033,94436302848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CMP,NASDAQ:CMP,"Compass Minerals International, Inc.",Daily,2024-11-05,2024-11-08,12.739999771118164,13.039999961853027,1.5294130186729558,35.29416384584574,0.3529416384584574,2.3547896085129434,3.0,1,175.35294,25.203547,0.17,1.18277,1250778368.0,>40,>0,>0,OK,1,1,0,1,1,ledger
CMP,NASDAQ:CMP,"Compass Minerals International, Inc.",Daily,2026-06-11,2026-06-18,30.209999084472656,30.579999923706055,2.2941194470113766,19.786152437021762,0.1978615243702176,1.224762828356296,5.0,1,175.35294,25.203547,0.17,1.18277,1250778368.0,>40,>0,>0,OK,1,1,0,1,1,ledger
CMPR,NASDAQ:CMPR,Cimpress plc - Ordinary Shares,Daily,2024-07-30,2024-08-02,91.2699966430664,88.95999908447266,2.6920697739757213,-73.3333979209254,-0.7333339792092541,-2.5309495382448177,3.0,0,26.145039,18.250444,3.93,5.63,2489847296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CMPR,NASDAQ:CMPR,Cimpress plc - Ordinary Shares,Daily,2025-06-23,2025-07-07,43.66999816894531,46.439998626708984,2.3547336440624913,158.3157505750646,1.5831575057506462,6.343028564021052,9.0,1,26.145039,18.250444,3.93,5.63,2489847296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CMPR,NASDAQ:CMPR,Cimpress plc - Ordinary Shares,Daily,2025-07-18,2025-08-01,44.650001525878906,53.189998626708984,2.400777782725505,332.2956464947826,3.322956464947826,19.126532606903364,10.0,1,26.145039,18.250444,3.93,5.63,2489847296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CMPR,NASDAQ:CMPR,Cimpress plc - Ordinary Shares,Weekly,2018-06-01,2018-07-27,139.7100067138672,145.86000061035156,3.41394703407276,65.50939600380921,0.6550939600380921,4.401970940478056,8.0,1,26.145039,18.250444,3.93,5.63,2489847296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CMPR,NASDAQ:CMPR,Cimpress plc - Ordinary Shares,Weekly,2021-10-01,2021-11-19,90.48999786376953,79.83000183105469,4.4981034735309775,-124.9342590255419,-1.249342590255419,-11.780303110143958,7.0,0,26.145039,18.250444,3.93,5.63,2489847296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CMPR,NASDAQ:CMPR,Cimpress plc - Ordinary Shares,Weekly,2024-08-16,2024-09-13,87.0,82.5999984741211,1.6656681783873601,-57.4819021687241,-0.574819021687241,-5.057473018251617,4.0,0,26.145039,18.250444,3.93,5.63,2489847296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CMPR,NASDAQ:CMPR,Cimpress plc - Ordinary Shares,Monthly,2017-03-31,2017-07-31,86.19000244140625,88.23999786376953,2.145175810284246,26.238675612056362,0.2623867561205636,2.3784608008996297,4.0,1,26.145039,18.250444,3.93,5.63,2489847296.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Daily,2024-12-05,2024-12-16,16.600000381469727,16.649999618530273,6.836738665867396,10.203930697038937,0.10203930697038938,0.3012002163346942,7.0,1,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Daily,2025-02-06,2025-02-11,17.5,17.899999618530273,1.8518487121886436,148.1477556902471,1.4814775569024712,2.285712105887277,3.0,1,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Daily,2025-05-08,2025-05-13,17.520000457763672,17.969999313354492,4.092123404729106,270.80147391823465,2.7080147391823464,2.568486551559486,3.0,1,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Daily,2025-07-21,2025-08-05,20.260000228881836,22.299999237060547,2.087163339465969,1774.089667911061,17.74089667911061,10.069096668965338,11.0,1,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Daily,2026-02-20,2026-02-27,32.09000015258789,30.010000228881836,1.7798727954530733,-130.81759271033016,-1.3081759271033016,-6.481769753242938,5.0,0,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Daily,2026-04-01,2026-04-06,33.83000183105469,33.0099983215332,2.411288834015603,-22.043097861309136,-0.22043097861309138,-2.4238943693131922,2.0,0,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Weekly,2016-09-02,2016-09-30,13.899999618530273,13.859999656677246,6.114530205490738,-62.71301529763122,-0.6271301529763122,-0.28776951763151754,4.0,0,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Weekly,2017-09-01,2017-09-15,18.350000381469727,17.75,3.1510322690415093,-90.02953428632884,-0.9002953428632883,-3.2697567792729934,2.0,0,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Weekly,2021-06-18,2021-07-23,19.549999237060547,18.75,1.8272558696948502,-67.0551879373437,-0.670551879373437,-4.0920678684426965,5.0,0,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Weekly,2022-03-18,2022-04-29,21.950000762939453,22.510000228881836,2.8993532648895526,53.40910558024122,0.5340910558024121,2.551250325639579,6.0,1,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Weekly,2024-02-23,2024-03-08,17.399999618530273,16.5,3.5173532982823557,-121.7544677782263,-1.217544677782263,-5.172411714146312,2.0,0,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMTV,NASDAQ:CMTV,Community Bancorp.  - Common stock,Weekly,2024-12-06,2024-12-20,16.6200008392334,16.649999618530273,4.284897394442271,3.8601109366564366,0.03860110936656437,0.1804980612639891,2.0,1,12.376901,,3.29,,228107664.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CNMD,NASDAQ:CNMD,CONMED Corporation,Daily,2025-09-11,2025-09-15,54.04999923706055,51.790000915527344,1.5235288177809692,-132.94101807492513,-1.329410180749251,-4.181310552144442,2.0,0,27.243244,10.540516,1.85,4.78155,1509542912.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CNMD,NASDAQ:CNMD,CONMED Corporation,Weekly,2023-03-24,2023-07-21,97.0,122.19000244140625,1.5750842076587597,280.20031620835124,2.8020031620835124,25.969074681862114,17.0,1,27.243244,10.540516,1.85,4.78155,1509542912.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CNMD,NASDAQ:CNMD,CONMED Corporation,Weekly,2023-09-01,2023-09-22,110.4800033569336,101.1500015258789,3.386838928178533,-112.8946617116226,-1.1289466171162261,-8.444968815679482,3.0,0,27.243244,10.540516,1.85,4.78155,1509542912.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CNMD,NASDAQ:CNMD,CONMED Corporation,Monthly,2023-01-31,2023-08-31,95.76000213623047,111.45999908447266,2.5678955648394783,63.64002131405544,0.6364002131405543,16.395151000421865,7.0,1,27.243244,10.540516,1.85,4.78155,1509542912.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CNOB,NASDAQ:CNOB,"ConnectOne Bancorp, Inc.",Daily,2024-08-06,2024-08-12,21.68000030517578,21.25,2.406249664723953,-26.875012665983995,-0.26875012665983994,-1.9833962136666807,4.0,0,10.450311,9.178943,3.22,3.666,1693262464.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CNOB,NASDAQ:CNOB,"ConnectOne Bancorp, Inc.",Daily,2024-09-30,2024-10-01,25.049999237060547,24.229999542236328,1.5578981394293607,-86.31586132956414,-0.8631586132956414,-3.2734519752442135,1.0,0,10.450311,9.178943,3.22,3.666,1693262464.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CNOB,NASDAQ:CNOB,"ConnectOne Bancorp, Inc.",Daily,2024-12-04,2024-12-06,27.670000076293945,27.059999465942383,1.8699492385539183,-69.5530854489435,-0.6955308544894351,-2.2045558679783874,2.0,0,10.450311,9.178943,3.22,3.666,1693262464.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CNOB,NASDAQ:CNOB,"ConnectOne Bancorp, Inc.",Daily,2025-02-28,2025-03-04,25.530000686645508,24.389999389648438,1.9145295940608102,-97.43600193669234,-0.9743600193669233,-4.465339860305581,2.0,0,10.450311,9.178943,3.22,3.666,1693262464.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CNOB,NASDAQ:CNOB,"ConnectOne Bancorp, Inc.",Daily,2025-09-26,2025-09-29,25.260000228881836,25.079999923706055,1.7199003673405389,-30.056542195275583,-0.3005654219527558,-0.712590275315881,1.0,0,10.450311,9.178943,3.22,3.666,1693262464.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CNOB,NASDAQ:CNOB,"ConnectOne Bancorp, Inc.",Daily,2026-01-05,2026-01-13,26.520000457763672,25.889999389648438,2.5999984741210938,-84.00014241536459,-0.8400014241536459,-2.375569597438687,6.0,0,10.450311,9.178943,3.22,3.666,1693262464.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CNOB,NASDAQ:CNOB,"ConnectOne Bancorp, Inc.",Monthly,2022-11-30,2023-03-31,26.239999771118164,17.68000030517578,2.9159887998850422,-231.97827173563013,-2.3197827173563015,-32.62194946878087,4.0,0,10.450311,9.178943,3.22,3.666,1693262464.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CNXC,NASDAQ:CNXC,Concentrix Corporation,Daily,2024-07-25,2024-08-01,66.79000091552734,68.12000274658203,2.1628815077740464,49.682830929773786,0.4968283092977379,1.9913187794933667,5.0,1,,2.1446593,-21.3,11.89,1555968000.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
CNXC,NASDAQ:CNXC,Concentrix Corporation,Daily,2025-02-13,2025-02-19,48.5099983215332,47.790000915527344,4.424854030463462,-39.527082891642515,-0.3952708289164251,-1.484224759674457,3.0,0,,2.1446593,-21.3,11.89,1555968000.0,missing,<=0,>0,OK,0,0,0,0,0,ledger
CNXN,NASDAQ:CNXN,"PC Connection, Inc.",Daily,2024-08-15,2024-09-03,68.38999938964844,69.44000244140625,3.9602325467550936,51.9132977624941,0.519132977624941,1.5353166561319516,12.0,1,22.960318,19.437849,3.78,4.465,2190414848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CNXN,NASDAQ:CNXN,"PC Connection, Inc.",Daily,2024-11-20,2024-12-05,70.37999725341797,73.26000213623047,2.8694116199550517,151.91021631477867,1.5191021631477866,4.092078708730887,10.0,1,22.960318,19.437849,3.78,4.465,2190414848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CNXN,NASDAQ:CNXN,"PC Connection, Inc.",Daily,2026-03-02,2026-03-11,61.119998931884766,60.220001220703125,4.041669646901748,-46.87492549412298,-0.46874925494122976,-1.4725093699439422,7.0,0,22.960318,19.437849,3.78,4.465,2190414848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CNXN,NASDAQ:CNXN,"PC Connection, Inc.",Weekly,2021-01-01,2021-02-26,47.290000915527344,46.0099983215332,1.9306429174073416,-39.16369094298908,-0.3916369094298908,-2.70670875283037,8.0,0,22.960318,19.437849,3.78,4.465,2190414848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CNXN,NASDAQ:CNXN,"PC Connection, Inc.",Weekly,2022-06-03,2022-06-17,45.540000915527344,43.90999984741211,2.7694609513214954,-48.802424959540225,-0.48802424959540225,-3.579273244062383,2.0,0,22.960318,19.437849,3.78,4.465,2190414848.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
COCO,NASDAQ:COCO,"The Vita Coco Company, Inc.",Daily,2024-07-30,2024-08-07,24.6299991607666,25.329999923706055,5.962619521273182,65.42065070910607,0.6542065070910608,2.842065719817368,6.0,1,34.98913,27.512821,1.84,2.34,3725293824.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
COCO,NASDAQ:COCO,"The Vita Coco Company, Inc.",Daily,2024-10-09,2024-10-17,28.219999313354492,28.979999542236328,1.7980794448142992,73.07701477646403,0.7307701477646403,2.6931263195395707,6.0,1,34.98913,27.512821,1.84,2.34,3725293824.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
COCO,NASDAQ:COCO,"The Vita Coco Company, Inc.",Daily,2025-06-12,2025-06-25,33.779998779296875,35.68000030517578,3.3565196066338117,169.16158089884468,1.6916158089884468,5.624634678919472,8.0,1,34.98913,27.512821,1.84,2.34,3725293824.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
COCO,NASDAQ:COCO,"The Vita Coco Company, Inc.",Daily,2025-08-27,2025-09-18,34.650001525878906,39.2599983215332,1.6438307845458038,315.7525781815427,3.1575257818154263,13.304463470834907,15.0,1,34.98913,27.512821,1.84,2.34,3725293824.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
COCO,NASDAQ:COCO,"The Vita Coco Company, Inc.",Daily,2025-11-05,2025-12-04,41.790000915527344,53.790000915527344,3.276185597535345,571.4279486215333,5.714279486215334,28.715002960292647,20.0,1,34.98913,27.512821,1.84,2.34,3725293824.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
COCO,NASDAQ:COCO,"The Vita Coco Company, Inc.",Daily,2025-12-18,2025-12-31,52.47999954223633,53.0099983215332,1.5406451751071322,31.285052535923114,0.31285052535923114,1.009906219359487,8.0,1,34.98913,27.512821,1.84,2.34,3725293824.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
COCO,NASDAQ:COCO,"The Vita Coco Company, Inc.",Daily,2026-01-16,2026-01-22,53.540000915527344,52.220001220703125,1.6682527090226111,-75.41419341351529,-0.7541419341351528,-2.465445783063856,3.0,0,34.98913,27.512821,1.84,2.34,3725293824.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
CODA,NASDAQ:CODA,"Coda Octopus Group, Inc. - Common stock",Daily,2024-08-08,2024-08-15,7.099999904632568,7.03000020980835,1.5333349227920432,-23.333253860397843,-0.23333253860397843,-0.9859112079500978,5.0,0,23.727272,24.279068,0.44,0.43,117771064.0,"(15,25]",>0,>0,OK,1,1,1,0,1,ledger
CODA,NASDAQ:CODA,"Coda Octopus Group, Inc. - Common stock",Daily,2025-02-12,2025-02-14,8.010000228881836,7.889999866485596,2.749391062720822,-32.54370015282779,-0.32543700152827787,-1.4981318223132163,2.0,0,23.727272,24.279068,0.44,0.43,117771064.0,"(15,25]",>0,>0,OK,1,1,1,0,1,ledger
CODA,NASDAQ:CODA,"Coda Octopus Group, Inc. - Common stock",Daily,2025-08-05,2025-08-19,7.605000019073486,7.170000076293945,2.1009171020903836,-79.81649208887893,-0.7981649208887893,-5.719920337785046,10.0,0,23.727272,24.279068,0.44,0.43,117771064.0,"(15,25]",>0,>0,OK,1,1,1,0,1,ledger
CODA,NASDAQ:CODA,"Coda Octopus Group, Inc. - Common stock",Daily,2026-06-11,2026-06-12,11.899999618530273,10.920000076293945,1.9294134674611714,-115.29414140643495,-1.1529414140643495,-8.235290534886289,1.0,0,23.727272,24.279068,0.44,0.43,117771064.0,"(15,25]",>0,>0,OK,1,1,1,0,1,ledger
CODA,NASDAQ:CODA,"Coda Octopus Group, Inc. - Common stock",Weekly,2017-08-11,2017-09-29,4.489999771118164,4.050000190734863,5.122451839424525,-89.79587467545863,-0.8979587467545864,-9.799545719658818,7.0,0,23.727272,24.279068,0.44,0.43,117771064.0,"(15,25]",>0,>0,OK,1,1,1,0,1,ledger
